legacy_code,occurred_on,amount,currency,direction,category,label,merchant,project,account,account_raw,card,bill_cycle,installments,cleared,cleared_on,created_at,updated_at
2984,2013-10-18,-0.99,BRL,expense,ALIMENTAÇÃO,ALFACE,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2985,2013-10-18,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
2986,2013-10-18,-11.98,BRL,expense,VESTUARIO,CAMISA SOCIAL,,,,,RENNER,,5/2,1,,2023-03-19 19:44:57,
2987,2013-10-18,-1.2,BRL,expense,ALIMENTAÇÃO,CENOURA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2988,2013-10-18,-11.46,BRL,expense,LAZER,CERVEJA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2989,2013-10-18,5.74,BRL,income,LAZER,CERVEJA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2990,2013-10-18,-5.18,BRL,expense,VESTUARIO,CINTA,,,,,RENNER,,5/2,1,,2023-03-19 19:44:57,
2991,2013-10-18,-5.18,BRL,expense,EMPRESTADO,CINTA DIEGO,,,,,RENNER,,5/2,1,,2023-03-19 19:44:57,
2992,2013-10-18,5.18,BRL,income,EMPRESTADO,CINTA DIEGO,,DEPOSITOU 130 EM 10/10/20,,,RENNER,,5/2,1,,2023-03-19 19:44:57,
2993,2013-10-18,-9.85,BRL,expense,CUIDADOS,DESODORANTE,FAZER RATEIO,,,,,,,1,,2023-03-19 19:44:57,
2994,2013-10-18,-0.48,BRL,expense,ALIMENTAÇÃO,HAMBURGER,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2995,2013-10-18,-0.48,BRL,expense,ALIMENTAÇÃO,HAMBURGER,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2996,2013-10-18,-6.5,BRL,expense,ALIMENTAÇÃO,LANCHE,CHOCOLATE TRABALHO,,,,,,,1,,2023-03-19 19:44:57,
2997,2013-10-18,-2.29,BRL,expense,ALIMENTAÇÃO,LEITE,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2998,2013-10-18,-4.05,BRL,expense,ALIMENTAÇÃO,OVO,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
2999,2013-10-18,-2.13,BRL,expense,ALIMENTAÇÃO,PÃO FRANCES,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3000,2013-10-18,-1.78,BRL,expense,ALIMENTAÇÃO,PÃO FRANCES,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3001,2013-10-18,-8.79,BRL,expense,CUIDADOS,PASTA DE DENTE,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3002,2013-10-18,-2.55,BRL,expense,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3003,2013-10-18,-2.55,BRL,expense,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3004,2013-10-18,-2.55,BRL,expense,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3005,2013-10-18,-2.55,BRL,expense,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3006,2013-10-18,1.28,BRL,income,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3007,2013-10-18,1.28,BRL,income,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3008,2013-10-18,1.28,BRL,income,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3009,2013-10-18,1.28,BRL,income,ALIMENTAÇÃO,PIPOCA,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3010,2013-10-18,-6.14,BRL,expense,ALIMENTAÇÃO,QUEIJO,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3011,2013-10-18,-3.29,BRL,expense,ALIMENTAÇÃO,REFRIGERANTE,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3012,2013-10-18,-16.35,BRL,expense,CUIDADOS,SHAMPO,FAZER RATEIO,,,,,,,1,,2023-03-19 19:44:57,
3013,2013-10-18,-0.57,BRL,expense,ALIMENTAÇÃO,SUCO,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3014,2013-10-18,-0.57,BRL,expense,ALIMENTAÇÃO,SUCO,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3015,2013-10-18,-0.57,BRL,expense,ALIMENTAÇÃO,SUCO,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3016,2013-10-18,-0.57,BRL,expense,ALIMENTAÇÃO,SUCO,COMPRAS 18/10,,,,,,,1,,2023-03-19 19:44:57,
3017,2013-10-19,-10.0,BRL,expense,LAZER,BEBIDAS,CAIPIRINHA VU,,,,,,,1,,2023-03-19 19:44:57,
3018,2013-10-19,-3.0,BRL,expense,LAZER,BEBIDAS,AGUA,,,,,,,1,,2023-03-19 19:44:57,
3019,2013-10-19,10.0,BRL,income,LAZER,BEBIDAS,CAIPIRINHA VU,,,,,,,1,,2023-03-19 19:44:57,
3020,2013-10-19,-7.0,BRL,expense,LAZER,CERVEJA,CERVEJA VU,,,,,,,1,,2023-03-19 19:44:57,
3021,2013-10-19,-7.0,BRL,expense,LAZER,CERVEJA,CERVEJA VU,,,,,,,1,,2023-03-19 19:44:57,
3022,2013-10-19,7.0,BRL,income,LAZER,CERVEJA,CERVEJA VU,,,,,,,1,,2023-03-19 19:44:57,
3023,2013-10-19,-22.0,BRL,expense,LAZER,ENTRADA BALADA,JAMES,,,,,,,1,,2023-03-19 19:44:57,
3024,2013-10-19,-16.0,BRL,expense,LAZER,ENTRADA BALADA,VU,,,,,,,1,,2023-03-19 19:44:57,
3025,2013-10-19,-16.0,BRL,expense,LAZER,ENTRADA BALADA,VU,,,,,,,1,,2023-03-19 19:44:57,
3026,2013-10-19,16.0,BRL,income,LAZER,ENTRADA BALADA,VU,,,,,,,1,,2023-03-19 19:44:57,
3027,2013-10-19,-14.5,BRL,expense,ALIMENTAÇÃO,JANTAR,CACHORRO QUENTE PERTO CAS,,,,,,,1,,2023-03-19 19:44:57,
3028,2013-10-19,7.25,BRL,income,ALIMENTAÇÃO,JANTAR,CACHORRO QUENTE PERTO CAS,,,,,,,1,,2023-03-19 19:44:57,
3029,2013-10-19,-4.0,BRL,expense,ALIMENTAÇÃO,LANCHE,SFIHA BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3030,2013-10-19,-13.0,BRL,expense,TRANSPORTE,TAXI,VOLTAR DA BALADA,,,,,,,1,,2023-03-19 19:44:57,
3031,2013-10-19,-12.0,BRL,expense,TRANSPORTE,TAXI,IR VU C KAREN E KAROL,,,,,,,1,,2023-03-19 19:44:57,
3032,2013-10-19,6.0,BRL,income,TRANSPORTE,TAXI,IR VU C KAREN E KAROL,,,,,,,1,,2023-03-19 19:44:57,
3033,2013-10-19,6.5,BRL,income,TRANSPORTE,TAXI,VOLTAR DA BALADA,,,,,,,1,,2023-03-19 19:44:57,
3034,2013-10-19,-5.4,BRL,expense,TRANSPORTE,URBS,IR BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3035,2013-10-19,-5.4,BRL,expense,TRANSPORTE,URBS,VOLTAR P CASA,,,,,,,1,,2023-03-19 19:44:57,
3036,2013-10-19,-2.7,BRL,expense,TRANSPORTE,URBS,IR ATE CENTRO,,,,,,,1,,2023-03-19 19:44:57,
3037,2013-10-19,1.4,BRL,income,TRANSPORTE,URBS,IR BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3038,2013-10-19,2.7,BRL,income,TRANSPORTE,URBS,VOLTAR P CASA,,,,,,,1,,2023-03-19 19:44:57,
3039,2013-10-20,-9.9,BRL,expense,LAR,ASPIRADOR DE PÓ,MOVEIS,DEPOSITOU 160 EM 04 11 20,,,,,10/8,1,,2023-03-19 19:44:57,
3040,2013-10-20,-99.0,BRL,expense,COMPRAS,CELULAR,,DEPOSITOU 160 EM 04 11 20,,,,,10/6,1,,2023-03-19 19:44:57,
3041,2013-10-20,-58.25,BRL,expense,LAR,GELADEIRA,MOVEIS,DEPOSITOU 160 EM 04 11 20,,,,,12/11,1,,2023-03-19 19:44:57,
3042,2013-10-20,-9.35,BRL,expense,ALIMENTAÇÃO,JANTAR,CALZONE SHINEK E CAFÉ,,,,,,,1,,2023-03-19 19:44:57,
3043,2013-10-20,-1.5,BRL,expense,TRANSPORTE,URBS,IR CENTRO,,,,,,,1,,2023-03-19 19:44:57,
3044,2013-10-20,-1.5,BRL,expense,TRANSPORTE,URBS,VOLTAR CENTRO,,,,,,,1,,2023-03-19 19:44:57,
3045,2013-10-21,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3046,2013-10-21,-2.5,BRL,expense,ALIMENTAÇÃO,LANCHE,agua na aula mestrado,,,,,,,1,,2023-03-19 19:44:57,
3047,2013-10-22,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3048,2013-10-22,-5.5,BRL,expense,ALIMENTAÇÃO,JANTAR,HOT DOG PUC,,,,,,,1,,2023-03-19 19:44:57,
3049,2013-10-23,-0.99,BRL,expense,ALIMENTAÇÃO,ALFACE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3050,2013-10-23,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3051,2013-10-23,-1.73,BRL,expense,ALIMENTAÇÃO,BANANA,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3052,2013-10-23,-3.69,BRL,expense,ALIMENTAÇÃO,BARBECUE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3053,2013-10-23,1.85,BRL,income,ALIMENTAÇÃO,BARBECUE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3054,2013-10-23,-2.05,BRL,expense,ALIMENTAÇÃO,LEITE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3055,2013-10-23,-3.53,BRL,expense,ALIMENTAÇÃO,MAÇA,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3056,2013-10-23,-3.95,BRL,expense,ALIMENTAÇÃO,MAIONESE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3057,2013-10-23,-3.75,BRL,expense,ALIMENTAÇÃO,MOLHO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3058,2013-10-23,1.87,BRL,income,ALIMENTAÇÃO,MOLHO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3059,2013-10-23,-3.73,BRL,expense,ALIMENTAÇÃO,MORTADELA,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3060,2013-10-23,-2.55,BRL,expense,ALIMENTAÇÃO,OLEO AZEITE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3061,2013-10-23,-3.39,BRL,expense,ALIMENTAÇÃO,PÃO FORMA,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3062,2013-10-23,-2.77,BRL,expense,ALIMENTAÇÃO,PÃO FRANCES,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3063,2013-10-23,-4.36,BRL,expense,ALIMENTAÇÃO,QUEIJO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3064,2013-10-23,-0.81,BRL,expense,ALIMENTAÇÃO,QUEIJO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3065,2013-10-23,2.18,BRL,income,ALIMENTAÇÃO,QUEIJO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3066,2013-10-23,-2.09,BRL,expense,ALIMENTAÇÃO,QUEIJO RALADO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3067,2013-10-23,1.05,BRL,income,ALIMENTAÇÃO,QUEIJO RALADO,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3068,2013-10-23,-4.99,BRL,expense,ALIMENTAÇÃO,RAVIOLI,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3069,2013-10-23,2.5,BRL,income,ALIMENTAÇÃO,RAVIOLI,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3070,2013-10-23,-1.92,BRL,expense,ALIMENTAÇÃO,REFRIGERANTE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3071,2013-10-23,1.92,BRL,income,ALIMENTAÇÃO,REFRIGERANTE,COMPRAS 23/10,,,,,,,1,,2023-03-19 19:44:57,
3072,2013-10-24,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3073,2013-10-24,-46.0,BRL,expense,COMPRAS,PRESENTE,PRESENTE MAE,,,,CARTAO CREDITO,xnov13,2/2,1,,2023-03-19 19:44:57,
3074,2013-10-25,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3075,2013-10-25,-5.4,BRL,expense,ALIMENTAÇÃO,JANTAR,LANCHE FAPAR,,,,,,,1,,2023-03-19 19:44:57,
3076,2013-10-25,-2.0,BRL,expense,ALIMENTAÇÃO,LANCHE,AGUA FAPAR,,,,,,,1,,2023-03-19 19:44:57,
3077,2013-10-25,-8.15,BRL,expense,ALIMENTAÇÃO,NESCAU,,,,,,,,1,,2023-03-19 19:44:57,
3078,2013-10-25,-2.7,BRL,expense,TRANSPORTE,URBS,VOLTAR FAPAR,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3079,2013-10-26,-0.99,BRL,expense,ALIMENTAÇÃO,ALFACE,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3080,2013-10-26,-27.3,BRL,expense,ALIMENTAÇÃO,ALMOÇO,ALMOÇO BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3081,2013-10-26,14.9,BRL,income,ALIMENTAÇÃO,ALMOÇO,ALMOÇO BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3082,2013-10-26,-1.19,BRL,expense,ALIMENTAÇÃO,CENOURA,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3083,2013-10-26,-11.46,BRL,expense,LAZER,CERVEJA,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3084,2013-10-26,5.73,BRL,income,LAZER,CERVEJA,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3085,2013-10-26,-0.48,BRL,expense,ALIMENTAÇÃO,HAMBURGER,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3086,2013-10-26,-0.48,BRL,expense,ALIMENTAÇÃO,HAMBURGER,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3087,2013-10-26,0.24,BRL,income,ALIMENTAÇÃO,HAMBURGER,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3088,2013-10-26,0.24,BRL,income,ALIMENTAÇÃO,HAMBURGER,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3089,2013-10-26,-4.5,BRL,expense,ALIMENTAÇÃO,LANCHE,MILK SHAKE DOCE DE LEITE,,,,,,,1,,2023-03-19 19:44:57,
3090,2013-10-26,-4.0,BRL,expense,ALIMENTAÇÃO,LANCHE,AGUA NO PORTAO,,,,,,,1,,2023-03-19 19:44:57,
3091,2013-10-26,2.0,BRL,income,ALIMENTAÇÃO,LANCHE,AGUA NO PORTAO,,,,,,,1,,2023-03-19 19:44:57,
3092,2013-10-26,-2.15,BRL,expense,ALIMENTAÇÃO,PÃO FRANCES,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3093,2013-10-26,-3.25,BRL,expense,ALIMENTAÇÃO,REFRIGERANTE,,,,,,,,1,,2023-03-19 19:44:57,
3094,2013-10-26,-2.09,BRL,expense,ALIMENTAÇÃO,REFRIGERANTE,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3095,2013-10-26,2.09,BRL,income,ALIMENTAÇÃO,REFRIGERANTE,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3096,2013-10-26,-0.76,BRL,expense,ALIMENTAÇÃO,TOMATE,COMPRAS 26/10,,,,,,,1,,2023-03-19 19:44:57,
3097,2013-10-26,-2.7,BRL,expense,TRANSPORTE,URBS,IR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3098,2013-10-26,-2.7,BRL,expense,TRANSPORTE,URBS,VOLTAR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3099,2013-10-26,-2.7,BRL,expense,TRANSPORTE,URBS,IR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3100,2013-10-26,-2.7,BRL,expense,TRANSPORTE,URBS,VOLTAR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3101,2013-10-26,2.7,BRL,income,TRANSPORTE,URBS,IR BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3102,2013-10-26,2.7,BRL,income,TRANSPORTE,URBS,VOLTAR BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3103,2013-10-27,-11.46,BRL,expense,LAZER,CERVEJA,COMPRAS 27/09,,,,,,,1,,2023-03-19 19:44:57,
3104,2013-10-27,5.73,BRL,income,LAZER,CERVEJA,COMPRAS 27/09,,,,,,,1,,2023-03-19 19:44:57,
3105,2013-10-27,-7.19,BRL,expense,ALIMENTAÇÃO,HAMBURGER,COMPRAS 27/09,,,,,,,1,,2023-03-19 19:44:57,
3106,2013-10-27,3.6,BRL,income,ALIMENTAÇÃO,HAMBURGER,COMPRAS 27/09,,,,,,,1,,2023-03-19 19:44:57,
3107,2013-10-27,-3.89,BRL,expense,CUIDADOS,SABONETE,COMPRAS 27/09,,,,,,,1,,2023-03-19 19:44:57,
3108,2013-10-27,-5.4,BRL,expense,TRANSPORTE,TAXI,ir p casa fiquei na puc a,,,,,,,1,,2023-03-19 19:44:57,
3109,2013-10-28,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3110,2013-10-28,-9.9,BRL,expense,LAR,BATEDEIRA,40640031287000000,,,,HAVAN,,10/3,1,,2023-03-19 19:44:57,
3111,2013-10-28,-43.6,BRL,expense,ESPORTE,BCA,,,,,CARTAO CREDITO,xnov13,3/3,1,,2023-03-19 19:44:57,
3112,2013-10-28,-0.79,BRL,expense,LAR,CANECA,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3113,2013-10-28,-5.98,BRL,expense,LAR,CHALEIRA,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3114,2013-10-28,-0.6,BRL,expense,LAR,COLHER,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3115,2013-10-28,-0.59,BRL,expense,LAR,COLHER DE PAU,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3116,2013-10-28,-0.59,BRL,expense,LAR,CONCHA,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3117,2013-10-28,-1.99,BRL,expense,LAR,COPO MEDIDOR,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3118,2013-10-28,-1.4,BRL,expense,LAR,DESCANSO PANELA,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3119,2013-10-28,-5.98,BRL,expense,LAR,ESCORREDOR,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3120,2013-10-28,-6.98,BRL,expense,LAR,FORMA DE BOLO,40520061800000000,,,,HAVAN,,5/3,1,,2023-03-19 19:44:57,
3121,2013-10-28,-20.0,BRL,expense,LAR,GARRAFA TERMICA,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3122,2013-10-28,-5.98,BRL,expense,LAR,GUARDA CHUVA,40530051853000000,,,,HAVAN,,5/3,1,,2023-03-19 19:44:57,
3123,2013-10-28,-6.18,BRL,expense,EMPRESTADO,HAVAN DIEGO,40510121760000000,,,,HAVAN,,5/1,1,,2023-03-19 19:44:57,
3124,2013-10-28,6.18,BRL,income,EMPRESTADO,HAVAN DIEGO,,DEPOSITOU 130 EM 10/10/20,,,HAVAN,,5/1,1,,2023-03-19 19:44:57,
3125,2013-10-28,-2.0,BRL,expense,LAR,JOGO AMERICANO,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3126,2013-10-28,-4.25,BRL,expense,ALIMENTAÇÃO,LANCHE,lanche aula mestrado,,,,,,,1,,2023-03-19 19:44:57,
3127,2013-10-28,-5.98,BRL,expense,LAR,LENÇOL,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3128,2013-10-28,-9.9,BRL,expense,LAR,LIQUIDIFICADOR,40640031287000000,,,,HAVAN,,10/3,1,,2023-03-19 19:44:57,
3129,2013-10-28,-5.98,BRL,expense,LAR,MARINEX,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3130,2013-10-28,250.0,BRL,income,RENDIMENTOS,METODOLOGIA,TRABALHO PROFA MIRRE,,,,,,,1,,2023-03-19 19:44:57,
3131,2013-10-28,-10.7,BRL,expense,COMPRAS,MOUSE SEM FIO,,,,,CARTAO CREDITO,xnov13,7/7,1,,2023-03-19 19:44:57,
3132,2013-10-28,-93.33,BRL,expense,CUIDADOS,OFTALMOLOGISTA,,,,,CARTAO CREDITO,xnov13,3/2,1,,2023-03-19 19:44:57,
3133,2013-10-28,-22.9,BRL,expense,LAR,PANELAS,40680041239000000,,,,HAVAN,,10/4,1,,2023-03-19 19:44:57,
3134,2013-10-28,-0.6,BRL,expense,LAR,PANO DE COZINHA,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3135,2013-10-28,-3.98,BRL,expense,EMPRESTADO,PIJAMA DIEGO,,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3136,2013-10-28,3.98,BRL,income,EMPRESTADO,PIJAMA DIEGO,,DEPOSITOU 130 EM 10/10/20,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3137,2013-10-28,-0.6,BRL,expense,LAR,PORTA DETERGETE,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3138,2013-10-28,-2.0,BRL,expense,LAR,PORTA ESCOVA DE DENTE,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3139,2013-10-28,-2.58,BRL,expense,LAR,POTE COM VEDAÇÃO,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3140,2013-10-28,-2.98,BRL,expense,LAR,POTE DE BOLO,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3141,2013-10-28,-2.58,BRL,expense,LAR,RALADOR,40630051395000000,,,,HAVAN,,5/2,1,,2023-03-19 19:44:57,
3142,2013-10-28,-34.66,BRL,expense,ESPORTE,ROUPAS ACADEMIA,,,,,CARTAO CREDITO,xnov13,10/7,1,,2023-03-19 19:44:57,
3143,2013-10-28,-9.9,BRL,expense,LAR,SECADOR DE CABELO,40630051395000000,,,,HAVAN,,10/2,1,,2023-03-19 19:44:57,
3144,2013-10-28,-1.99,BRL,expense,LAR,TAPETE,40630051395000000,,,,HAVAN,,10/2,1,,2023-03-19 19:44:57,
3145,2013-10-28,-4.0,BRL,expense,LAR,TOALHA DE MESA,40680041239000000,,,,HAVAN,,5/4,1,,2023-03-19 19:44:57,
3146,2013-10-28,-32.0,BRL,expense,VESTUARIO,ZIROKA,,DEPOSITOU 160 EM 04 11 20,,,,,6/6,1,,2023-03-19 19:44:57,
3147,2013-10-29,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3148,2013-10-30,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3149,2013-10-30,-500.0,BRL,expense,MORADIA,ALUGUEL,THOMAS EDISON,,,,,,,1,,2023-03-19 19:44:57,
3150,2013-10-30,-75.0,BRL,expense,CUIDADOS,DENTISTA,,,,,CARTAO CREDITO,xnov13,27/5,1,,2023-03-19 19:44:57,
3151,2013-10-30,-254.99,BRL,expense,RENDIMENTOS,INSS,PUC,,,,,,,1,,2023-03-19 19:44:57,
3152,2013-10-30,-43.87,BRL,expense,RENDIMENTOS,INSS,FAPAR,,,,,,,1,,2023-03-19 19:44:57,
3153,2013-10-30,-16.58,BRL,expense,MORADIA,IPTU,,,,,,,10/10,1,,2023-03-19 19:44:57,
3154,2013-10-30,-26.43,BRL,expense,RENDIMENTOS,IRRF,PUC,,,,,,,1,,2023-03-19 19:44:57,
3155,2013-10-30,-10.5,BRL,expense,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
3156,2013-10-30,4.5,BRL,income,ALIMENTAÇÃO,LANCHE,,,,,,,,1,,2023-03-19 19:44:57,
3157,2013-10-30,50.0,BRL,income,PROVEDOR,NET ADRI,,,,,,,2/1,1,,2023-03-19 19:44:57,
3158,2013-10-30,-21.0,BRL,expense,OBRIGAÇÕES,REVISTAS,,DEPOSITOU 160 EM 04 11 20,,,,,8/1,1,,2023-03-19 19:44:57,
3159,2013-10-30,-2.7,BRL,expense,TRANSPORTE,URBS,IR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3160,2013-10-30,-2.7,BRL,expense,TRANSPORTE,URBS,VOLTAR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3161,2013-10-30,-2.7,BRL,expense,TRANSPORTE,URBS,VOLTAR BARIGUI,COMPRA 20 CREDITOS,,,,,,1,,2023-03-19 19:44:57,
3162,2013-10-30,2.7,BRL,income,TRANSPORTE,URBS,VOLTAR BARIGUI,,,,,,,1,,2023-03-19 19:44:57,
3163,2013-10-31,550.0,BRL,income,MORADIA,AJUDA MAE,,DEPOSITOU 160 EM 04 11 20,,,,,,1,,2023-03-19 19:44:57,
3164,2013-10-31,-3.39,BRL,expense,ALIMENTAÇÃO,ALMOÇO,REFEITÓRIO PUC,,,,,xnov13,,1,,2023-03-19 19:44:57,
3165,2013-10-31,-25.0,BRL,expense,MORADIA,FCI,THOMAS EDISON,,,,,,,1,,2023-03-19 19:44:57,
3166,2013-10-31,24.86,BRL,income,RENDIMENTOS,HORAS EXTRA,PUC,,,,,,,1,,2023-03-19 19:44:57,
3167,2013-10-31,-4.5,BRL,expense,ALIMENTAÇÃO,JANTAR,x egg fapar,,,,,,,1,,2023-03-19 19:44:57,
3168,2013-10-31,-219.0,BRL,expense,COMPRAS,NOTBOOK,,DEPOSITOU 160 EM 04 11 20,,,,,,1,,2023-03-19 19:44:57,
3169,2013-10-31,-23.27,BRL,expense,COMPRAS,NOTBOOK,,DEPOSITOU 160 EM 04 11 20,,,,,,1,,2023-03-19 19:44:57,
